id,alcohol,chlorides,citric acid,density,feat04,feat07,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
1178,9.4,0.095,0.04,0.9858,0.6689308919271498,0.3335842646600381,7.1000000000000005,21.0,3.38,5.706650909545294,1.4,4.78,48.0,0.5
358,10.1,0.082,0.66,0.9992,0.6593906355274066,0.6724331159253126,12.1,8.0,3.08,5.515229037419884,2.4,4.5600000000000005,36.0,0.59
1348,12.6,0.0609999999999999,0.03,0.995,0.5942721977076804,0.2940694880747567,6.6000000000000005,29.0,3.64,6.334249051943988,3.1,4.49,57.0,0.875
719,11.8,0.1169999999999999,0.64,0.9873,0.5623318100687179,0.7434237773718886,10.7,8.0,3.12,5.750696619329431,2.3,4.66,15.0,0.49
368,10.0,0.088,0.06,0.99625,0.6277051172981629,0.8797716513033632,8.2,14.0,3.4,5.646871405972537,1.7,4.52,48.0,0.38
366,10.3,0.089,0.08,0.98592,0.7913479900248453,0.4581024317496384,7.7,16.0,3.33,6.695880678532825,2.5,4.59,26.0,0.5499999999999999
727,10.8,0.066,0.01,0.98522,0.606162954792022,0.5266294456402227,7.1000000000000005,16.0,3.37,6.212075075610149,2.3,4.53,37.0,0.63
1277,12.1,0.056,0.38,1.00577,0.4878938892329005,0.7832401416250214,10.9,31.0,3.18,6.437527242043767,2.5,4.79,58.0,0.52
140,11.9,0.057,0.27,0.98384,0.5742771466178022,0.5792214539399212,6.7,10.0,3.24,5.722975397954242,2.7,4.5600000000000005,46.0,0.36
510,11.0,0.087,0.59,0.9988,0.6963156227145546,0.502841513464587,11.7,15.0,3.21,7.144041095413503,2.5,4.65,51.0,0.6
647,10.1,0.088,0.27,1.0062,0.516513342863107,0.5087533099455684,8.399999999999999,9.0,3.29,3.839650025854866,2.0,4.47,24.0,0.915
214,9.1,0.066,0.08,0.9978,0.5219143036305046,0.4799243833789725,7.2,10.0,3.51,6.169760760946116,1.7,4.53,26.0,0.64
535,10.1,0.092,0.52,0.99,0.4390049910339893,0.4311405817477434,12.3,17.0,3.06,6.799751833702935,1.9,4.66,54.0,0.39
634,10.3,0.078,0.02,0.99498,0.515285205649495,0.5743551710708179,7.0,10.0,3.38,6.381973854045588,2.0,4.62,15.0,0.66
1272,9.5,0.0819999999999999,0.52,1.008,0.4558296169657179,0.2408547716702505,9.7,8.0,3.21,6.020427272143618,1.9,4.51,28.0,0.38
505,9.4,0.077,0.0,1.00783,0.5612661782912727,0.5515173161999504,7.3,19.0,3.48,4.42888324430658,2.2,4.53,28.0,0.7000000000000001
958,11.5,0.071,0.08,1.00646,0.7305115425291006,0.4192127798958537,6.4,13.0,3.59,5.863468643497972,4.300000000000001,4.63,34.0,0.52
86,9.5,0.066,0.23,0.99686,0.658965720691083,0.7098150561775008,8.1,25.0,3.24,6.445041436584314,2.2,4.58,93.0,0.5599999999999999
114,9.8,0.061,0.05,1.00705,0.5046157005422296,0.378798933664925,7.5,22.0,3.34,1.9064070308081715,2.0,4.55,51.0,0.99
461,10.8,0.071,0.36,0.99702,0.1963277801080109,0.5430023199373663,9.5,5.0,3.3,5.984090736058428,1.6,4.78,16.0,0.49
492,11.1,0.07,0.53,1.0072,0.5557075355546754,0.6353252033666362,10.9,7.0,3.18,6.464258985401328,2.5,4.65,14.0,0.35
1264,10.1,0.102,0.24,1.01,0.6956455665924347,0.6190899995839769,10.2,15.0,3.31,5.349983737973468,2.6,4.5600000000000005,30.0,0.5
900,9.3,0.07,0.24,0.996,0.5933925046512792,0.5273447539963663,7.4,7.0,3.36,3.5684290909349587,2.1,4.48,38.0,0.49
1126,10.2,0.076,0.23,0.99588,0.3875070463196668,0.3596096964420792,7.5,37.0,3.46,5.024622967093594,2.2,4.62,68.0,0.33
1368,9.7,0.081,0.53,0.9976,0.5634386527373376,0.2193109264458023,8.2,20.0,3.4,5.340963514405356,2.4,4.8,78.0,0.32
633,11.3,0.0459999999999999,0.31,0.99472,0.555586756637752,0.2565857018510029,7.4,17.0,3.26,6.956531954298498,1.9,4.76,31.0,0.39
126,9.4,0.379,0.5,0.99634,0.4683421637214943,0.1858954866333106,8.7,17.0,3.04,4.878790406215581,1.7999999999999998,5.1,36.0,0.42
49,9.6,0.073,0.1,0.9858,0.7808837373321196,0.4885392075841083,7.0,36.0,3.44,5.84900842952667,1.6,4.67,54.0,0.6
629,13.6,0.0339999999999999,0.0,0.99157,0.7144798913624891,0.3674791248658352,5.3,20.0,3.71,6.1025362589385335,1.7,4.73,89.0,0.42
22,11.8,0.071,0.45,0.98702,0.7414026993587967,0.8549085861502137,10.2,8.0,3.24,6.909290399074791,6.1000000000000005,4.49,14.0,0.3899999999999999
365,9.7,0.1,0.29,1.0072,0.5061784899681906,0.3923279408149379,8.799999999999999,21.0,2.96,4.466019465527891,1.9,5.98,132.0,0.51
1177,9.1,0.075,0.37,0.998,0.7839899971529871,0.5533207170768145,9.6,7.0,3.25,5.814962768087774,2.1,4.62,13.0,0.36
1004,9.3,0.142,0.6,0.9886,0.6299427895387916,0.3652462114598739,10.8,9.0,3.07,4.394283090811856,2.1,5.0600000000000005,20.0,0.36
1052,10.9,0.064,0.01,1.00621,0.7983136434312003,0.5735051383117885,8.0,50.0,3.41,5.230299261396503,2.5,4.62,89.0,0.7949999999999999
248,9.2,0.076,0.41,1.0098,0.3812656712124854,0.4992890099288495,9.1,32.0,3.3,3.336671804495495,7.800000000000001,4.57,107.0,0.615
563,12.7,0.048,0.28,0.99374,0.4689092403764368,0.3998897428731774,6.5,15.0,3.44,4.6358983091769295,2.0,4.6,48.0,0.58
810,11.2,0.093,0.54,0.99939,0.5646718149530514,0.6499903915732724,12.8,21.0,3.24,6.217059494010557,2.7,4.76,43.0,0.3999999999999999
180,9.3,0.411,0.26,1.0069,0.6492464353233922,0.4096952408018909,7.5,18.0,3.19,5.148295205049711,1.7,5.14,52.0,0.68
192,9.5,0.181,0.49,1.0075,0.588188467995589,0.5906987390918249,9.2,8.0,3.3,5.797343671525266,1.7999999999999998,4.61,24.0,0.54
311,8.9,0.0609999999999999,0.52,1.0006,0.3171910147099898,0.5053117921168108,13.4,14.0,3.13,4.666982861158221,2.1,4.5600000000000005,33.0,0.45
561,9.5,0.06,0.02,0.9862,0.7518194210671851,0.3224051891934698,7.0,7.0,3.51,5.11135187420216,1.7,4.52,9.0,0.67
468,9.9,0.082,0.08,0.9874,0.5317609439719699,0.5554516346934847,8.0,12.0,3.27,6.386472113479704,2.3,4.71,39.0,0.755
1048,10.3,0.121,0.51,0.9996,0.6536620294482091,0.4600384162667518,12.1,9.0,3.27,4.801742784881733,1.9,4.76,20.0,0.38
930,9.3,0.121,0.12,1.0083,0.6538054765421505,0.572262219135407,7.7,52.0,3.29,6.219604181683,5.0,4.77,111.0,0.63
766,10.3,0.088,0.14,0.99636,0.4290343037332472,0.2884326599939149,7.2,12.0,3.56,4.586144531507845,1.7,4.61,21.0,0.51
111,9.2,0.073,0.0,1.0069,0.5765239288621111,0.452688723784919,7.3,14.0,3.51,4.915040127882534,2.1,4.5,21.0,0.67
1031,9.8,0.09,0.32,1.00801,0.7320823116040499,0.7959913737007549,8.2,28.0,3.25,6.565235415123099,2.4,5.07,123.0,0.44
518,11.2,0.055,0.27,0.99516,0.3895908334156679,0.4836434933500195,8.799999999999999,16.0,3.21,4.03494046253986,2.2,4.8,28.0,0.49
667,12.7,0.078,0.41,1.0053,0.3927325411869897,0.2485011791108894,8.899999999999999,27.0,3.27,6.167240472977799,6.1000000000000005,4.77,42.0,0.3999999999999999
166,9.5,0.109,0.23,1.0073,0.7299905472779593,0.510475119445687,8.399999999999999,16.0,3.22,5.773234191026407,1.9,4.7,80.0,0.69
564,9.4,0.082,0.17,0.9863,0.5735269247122978,0.4300043684602839,8.399999999999999,13.0,3.23,5.478853658631294,2.2,4.45,73.0,0.6
1246,9.6,0.086,0.23,1.00686,0.696654578248128,0.5339064551233073,8.1,25.0,3.24,6.182359693073355,2.2,4.58,94.0,0.57
304,9.8,0.084,0.49,1.0076,0.5606833649627823,0.6365940004069301,12.2,12.0,3.01,8.110763045288094,1.7999999999999998,4.66,19.0,0.26
676,9.2,0.088,0.41,1.0088,0.4697579058794015,0.4899038297190566,11.5,8.0,3.12,4.361418933103748,2.2,4.8,17.0,0.38
607,9.9,0.0699999999999999,0.01,0.9952,0.7871719433046914,0.6578993840054204,6.8,19.0,3.43,5.643889944441014,1.4,4.58,25.0,0.51
38,10.4,0.059,0.22,1.0068,0.5100392408912954,0.5017520467416743,8.299999999999999,11.0,3.33,5.224861276630988,2.1,5.2,25.0,0.64
1248,11.6,0.076,0.29,0.99502,0.4934762526555116,0.5036629015861954,7.8,7.0,3.35,7.411273245116192,2.2,4.62,15.0,0.51
863,9.8,0.057,0.0,0.9879,0.3030148796521572,0.4517724331326082,7.2,42.0,3.63,5.315138428823804,1.7999999999999998,4.8100000000000005,65.0,0.685
385,10.4,0.072,0.17,0.98634,0.4662768378079221,0.4449648934368213,7.3,29.0,3.52,3.3538979934059103,1.7,4.64,49.0,0.44
528,10.1,0.051,0.33,0.986,0.8659538694076228,0.4042172436677618,7.4,5.0,3.26,7.476175008152536,1.6,5.1,11.0,0.32
158,13.3,0.052,0.51,0.985,0.7778117915456972,0.457633731912378,9.1,15.0,3.35,7.569418313075428,2.5,4.9,26.0,0.38
67,9.7,0.102,0.08,1.0074,0.675613687936755,0.6123232483880174,8.0,12.0,3.27,6.900909831232893,2.3,4.71,43.0,0.755
923,9.4,0.053,0.48,0.9898,0.6281908479891298,0.6167482536839314,10.5,8.0,3.15,6.77518398224858,2.4,4.59,27.0,0.53
1392,12.4,0.0409999999999999,0.0,1.00258,0.3842549785204177,0.374475485197252,5.6000000000000005,18.0,4.04,4.901662003095057,1.1,4.59,48.0,0.72
1133,11.0,0.066,0.47,0.9978,0.5114258186557068,0.2564408164690269,10.7,8.0,3.18,7.630495268516996,2.0,4.9,25.0,0.24
459,9.7,0.092,0.07,1.01015,0.6703051193226949,0.4199435423922635,10.1,34.0,3.34,4.5194744887201335,3.3,4.71,72.0,0.58
377,9.6,0.07,0.18,1.00768,0.8150434772008109,0.4339165563776178,7.5,14.0,3.55,5.697347664124949,2.0,4.73,29.0,0.53
292,9.5,0.086,0.0,0.9886,0.6797606309904084,0.5640718056271878,8.0,7.0,3.43,6.584722810934148,5.4,4.55,16.0,0.635
316,10.0,0.076,0.12,0.9858,0.3881127523899256,0.7134377901632335,6.9,14.0,3.41,2.8753921498559274,1.9,4.52,79.0,0.75
822,10.3,0.089,0.36,0.99745,0.3291201376304106,0.664753684993304,8.6,17.0,3.34,3.706597778820889,1.9,4.57,57.0,0.645
952,11.5,0.039,0.04,0.9842,0.5668221692078322,0.589834211148042,5.8,7.0,3.75,6.242657451046199,1.6,4.58,14.0,0.56
1287,11.2,0.071,0.08,0.98376,0.4766020327677587,0.5998585580904445,6.1000000000000005,18.0,3.59,7.043648649089848,2.0,4.77,25.0,0.6
178,11.4,0.043,0.09,0.98402,0.3692649515606163,0.5914586847835233,6.4,26.0,3.57,4.161941093111323,1.6,4.6,33.0,0.5700000000000001
452,10.6,0.0829999999999999,0.25,0.99615,0.2965971575790266,0.6436275800353828,7.9,31.0,3.4,6.026771972303575,2.5,4.58,62.0,0.43
525,9.8,0.1,0.28,0.9872,0.7561852308983272,0.3770197000472674,8.799999999999999,22.0,2.96,5.552720864172036,1.7999999999999998,5.95,135.0,0.47
576,13.3,0.075,0.12,0.98252,0.4695514250024166,0.3778208039809498,7.3,16.0,3.33,6.17871963123093,2.0,4.53,24.0,0.4
497,10.0,0.094,0.51,0.9896,0.6723535609345476,0.3556723802279903,11.7,6.0,3.31,5.974080227280234,3.9,4.97,22.0,0.18
1256,10.8,0.0959999999999999,0.35,0.987,0.3128288054921834,0.4014053014177187,8.2,30.0,3.34,3.5300571055384067,2.7,4.62,52.0,0.64
706,10.0,0.052,0.32,0.99728,0.6580891203457708,0.6559508054226355,7.5,33.0,3.33,7.734350470725402,2.0,4.65,53.0,0.47
153,11.9,0.091,0.46,0.98638,0.5552476636210069,0.6530190523415839,10.1,12.0,3.21,6.171505558649844,2.1,4.69,43.0,0.45
272,10.0,0.088,0.49,1.0082,0.5647607033749036,0.5775150975844151,10.0,17.0,3.45,5.969461944929326,2.6,4.9,31.0,0.24
243,12.6,0.077,0.08,1.00334,0.5608534602882096,0.4127136107810493,6.9,10.0,3.46,4.010327112790345,3.65,4.52,15.0,0.71
848,10.5,0.0999999999999999,0.48,0.9986,0.3870605642041652,0.3232608291302834,11.3,7.0,3.2,5.283398224479271,3.0,4.53,19.0,0.36
296,8.6,0.1689999999999999,0.38,0.99914,0.6767374230819456,0.7453972900106679,10.2,29.0,3.18,4.110848691775312,1.5,4.65,91.0,0.36
357,9.4,0.464,0.7,0.9874,0.6344650653193371,0.4531613080099262,8.0,24.0,3.16,3.650053257711001,1.7999999999999998,5.28,67.0,0.43
665,12.3,0.0559999999999999,0.13,0.99362,0.6069607473587628,0.2879463805501641,6.1000000000000005,16.0,3.65,7.088502578634978,2.3,4.67,28.0,0.415
103,9.2,0.102,0.21,0.98823,0.6749888356281432,0.6720815149404195,9.0,35.0,3.22,4.385763968616965,2.4,4.52,90.0,0.44
1309,9.3,0.067,0.13,0.99629,0.7110243537810468,0.5519831675090108,7.2,27.0,3.37,5.213124874314258,1.5,4.59,43.0,0.55
386,9.5,0.073,0.46,1.0001,0.3778176120367186,0.4635452187410425,11.0,7.0,3.08,6.565235415123099,2.4,4.64,26.0,0.48
596,11.8,0.002,0.28,0.99064,0.6439900335642654,0.4969495113718704,6.9,38.0,3.29,7.087798604124085,2.3,4.39,101.0,0.3
218,10.3,0.083,0.12,0.98836,0.6289707351687616,0.3633029892670125,9.2,10.0,3.36,6.812993078187095,2.3,4.65,26.0,0.8200000000000001
602,10.3,0.087,0.24,0.9988,0.6040292498386366,0.31405156204936,9.8,7.0,3.17,4.248581652874823,2.1,4.6,30.0,0.66
921,11.2,0.047,0.42,0.984,0.6235228303222665,0.2619518074899505,8.1,20.0,3.32,7.779599013451976,1.5,4.69,30.0,0.19
331,10.2,0.068,0.24,1.009,0.412107485966831,0.6224030966463103,9.3,3.0,3.44,6.0448390933916185,2.0,4.87,27.0,0.22
610,11.5,0.1009999999999999,0.0,1.00488,0.6553727583944166,0.4291982230872753,7.3,11.0,3.45,6.254812453400961,2.0,4.55,12.0,0.6
788,13.1,0.0459999999999999,0.08,0.98286,0.5882788070789162,0.4887136866310461,8.2,5.0,3.25,4.921214619338154,2.5,4.37,7.0,0.59
912,13.3,0.062,0.51,1.005,0.4652115327068669,0.4663373228640795,9.1,15.0,3.35,7.986500053934165,2.5,4.9,25.0,0.38
332,9.8,0.077,0.24,0.9898,0.5545456420580485,0.7116859935302293,9.4,14.0,3.51,3.017258524391697,2.5,4.54,92.0,0.91
688,9.9,0.088,0.18,1.00576,0.54723731047956,0.6360626879613571,9.4,12.0,3.18,5.431319476427666,1.5,4.49,20.0,0.5800000000000001
870,10.7,0.092,0.0,1.0065,0.5305421865310599,0.593034485902718,7.0,10.0,3.48,5.844772637299824,2.9,4.5600000000000005,21.0,0.775
181,11.5,0.064,0.3,0.99419,0.6229360104101833,0.5393469228017046,7.6,19.0,3.27,8.046672161345708,1.7,4.7,26.0,0.3399999999999999
1186,10.9,0.079,0.01,1.00514,0.7794304373716753,0.3985192662738836,7.3,26.0,3.43,5.011376328359942,2.2,4.61,35.0,0.61
1065,11.5,0.077,0.49,1.0063,0.7661987154921099,0.2808244637846781,10.2,13.0,3.26,7.386582846974578,2.6,4.63,17.0,0.45
1058,10.5,0.086,0.14,0.98824,0.5576917010147993,0.2448151369787039,9.1,11.0,3.37,4.164534681682899,2.4,4.64,30.0,0.76
755,12.9,0.059,0.01,0.99242,0.4657262650445781,0.3913857754391777,7.3,13.0,3.42,6.351059471459291,2.1,4.4,20.0,0.73
413,9.4,0.085,0.54,0.9901,0.3537763255238663,0.4147227919822536,11.3,23.0,3.16,4.492176626394644,2.6,4.51,99.0,0.38
444,9.2,0.068,0.49,1.0078,0.3702288762274958,0.5731409423070704,9.2,28.0,3.26,4.7156480321190415,2.3,4.58,122.0,0.43
939,11.5,0.1159999999999999,0.57,0.99605,0.5339070296463272,0.4915123579281875,7.7,7.0,3.39,5.47807023344658,2.2,4.55,10.0,0.37
1152,9.6,0.1159999999999999,0.39,1.0086,0.5842001694558235,0.4178750758327423,10.9,10.0,2.92,4.841341900803794,2.1,4.5,33.0,0.42
998,10.0,0.106,0.49,0.98714,0.6695419477039787,0.5516924447450892,8.1,23.0,3.34,5.9015857359828905,2.1,4.67,58.0,0.31
582,10.3,0.088,0.24,1.009,0.7630625097463831,0.4522660164334788,9.3,3.0,3.44,7.853373172866131,2.0,4.87,27.0,0.2
1238,9.5,0.0969999999999999,0.04,1.00565,0.6884571974866227,0.3617877390813551,7.2,14.0,3.38,4.412159594634192,1.9,4.6,68.0,0.975
661,9.4,0.09,0.3,1.00693,0.3169198495483264,0.5524295680027272,7.3,37.0,3.47,4.569030196595696,1.5,4.5,69.0,0.38
92,9.6,0.106,0.17,0.9978,0.5405041064477196,0.5395490860061479,8.1,22.0,3.43,5.736585388879836,2.5,4.53,36.0,0.71
777,11.7,0.126,0.66,1.007,0.7320113112022065,0.6339354894506272,10.7,14.0,3.27,7.456322907214842,2.85,4.75,29.0,0.41
1068,11.3,0.058,0.65,0.9988,0.8945915273791559,0.4194657056931851,12.1,9.0,3.09,6.969900496606615,2.05,4.68,29.0,0.42
929,10.5,0.062,0.09,1.0058399999999998,0.7921382438130103,0.502728351072544,7.2,6.0,3.38,6.486138756908624,2.0,4.54,8.0,0.5
1104,11.5,0.071,0.06,1.0048,0.6970580573961584,0.4336502811059553,7.1000000000000005,14.0,3.54,2.843485083926896,2.0,4.43,33.0,1.07
721,9.5,0.069,0.18,0.9865,0.8334567633558668,0.8164526966101544,7.7,26.0,3.37,4.81101390540964,1.5,4.58,59.0,0.39
1139,11.7,0.0499999999999999,0.4,0.99474,0.3184386662353902,0.475378668272412,7.7,14.0,3.29,4.523247698945615,2.1,4.64,20.0,0.53
343,12.0,0.1,0.4,0.99549,0.658835060693065,0.6727987088438349,9.1,14.0,3.26,7.503969031381985,3.5,4.7,22.0,0.35
300,11.9,0.107,0.5,1.0079,0.6822156990451185,0.2381044721257897,10.2,9.0,3.29,5.769828954001057,3.3,4.93,20.0,0.44
689,10.2,0.091,0.1,0.99631,0.4963149845513087,0.4828317698983267,6.3,15.0,3.63,4.115454652271096,2.7,4.66,30.0,0.705
1347,13.9,0.04,0.0,0.9816,0.4022826260241209,0.6442095173931258,5.4,29.0,3.71,6.433821924718608,1.7,4.79,63.0,0.35
915,9.1,0.214,0.37,0.99369,0.6187965282207937,0.4184276773430265,10.4,57.0,3.21,6.909266700399831,15.3,4.77,96.0,0.53
967,9.3,0.077,0.35,0.9876,0.60901787190507,0.4139309591264926,8.399999999999999,23.0,3.26,5.223474991200242,2.8,4.62,129.0,0.5
789,9.7,0.0959999999999999,0.0,0.9986,0.6217318657482366,0.3172264952206425,8.0,7.0,3.43,6.593270239722141,5.4,4.55,18.0,0.625
1305,10.1,0.077,0.0,0.9965,0.3825229632936732,0.5615516849754402,7.7,20.0,3.35,7.005061938563174,2.3,4.6,28.0,0.64
1374,9.0,0.075,0.05,1.0074,0.5184759505853905,0.5803530474384858,7.9,17.0,3.29,4.6053979073440185,2.6,4.61,27.0,0.6799999999999999
432,9.4,0.069,0.21,1.007,0.150920928338273,0.5740069322038407,6.9,10.0,3.55,6.334878677276475,1.7999999999999998,4.58,60.0,0.64
1074,10.5,0.051,0.04,0.99588,0.6336114171367485,0.4653008049920717,6.6000000000000005,13.0,3.56,4.464258985401328,2.1,4.65,17.0,0.79
1112,11.1,0.087,0.59,0.9988,0.654751803677909,0.6841745030189088,11.7,15.0,3.21,6.635529372479473,2.5,4.65,51.0,0.61
1216,12.7,0.0969999999999999,0.0,0.99378,0.7179771853742728,0.6897986087362996,5.8,5.0,3.74,7.506969988358766,2.1,4.63,11.0,0.67
1159,9.7,0.074,0.08,0.98529,0.3896147974450676,0.8471592648703865,7.0,42.0,3.15,6.098005728906747,1.7,4.49,66.0,0.48
488,11.3,0.075,0.41,1.00492,0.4190588285976028,0.3383465512138657,7.7,36.0,3.37,4.993672369231289,2.3,4.85,60.0,0.32
330,10.2,0.132,0.5,1.0106,0.7558617854505759,0.4287970642494066,11.6,6.0,3.16,5.322796127945411,2.6,4.7,19.0,0.45
210,10.2,0.0959999999999999,0.21,1.00558,0.5505328672782094,0.5978524197492718,7.2,22.0,3.43,5.603257565155741,2.2,4.54,66.0,0.38
598,11.8,0.075,0.3,1.00346,0.500563288671125,0.5503870284774446,7.2,8.0,3.36,5.238837782194004,1.9,4.46,37.0,0.43
121,9.5,0.073,0.0,0.98768,0.6108669601149721,0.5174741863126937,7.3,20.0,3.47,5.660544491497141,2.2,4.54,27.0,0.67
583,10.1,0.089,0.06,0.98697,0.680672826178193,0.4938508140645217,7.9,21.0,3.42,5.195964006031746,1.9,4.62,43.0,0.61
228,12.3,0.068,0.44,0.98328,0.4780512798400047,0.5355657730032996,7.3,19.0,3.38,6.444503601361888,2.4,4.54,31.0,0.16
349,9.5,0.069,0.24,0.98764,0.3685259379619825,0.6519097493632929,8.399999999999999,18.0,3.37,6.133451083910191,1.9,4.64,85.0,0.5
878,11.1,0.083,0.35,0.98622,0.4116236904432481,0.7008508573432113,9.8,19.0,3.26,5.715073185951045,2.0,4.66,38.0,0.44
947,9.2,0.0829999999999999,0.2,1.0077,0.6553735140462236,0.5539805742764805,6.8,31.0,3.32,6.488566813766079,7.7,4.54,78.0,0.705
1290,12.1,0.074,0.47,1.00638,0.9111950248983688,0.624838640131742,10.7,11.0,3.26,6.917910796175016,2.1,4.76,25.0,0.36
325,10.4,0.081,0.29,0.98603,0.5149523801635839,0.3516593409268169,8.399999999999999,29.0,3.28,4.477892414190643,1.5,4.54,44.0,0.45
744,11.4,0.073,0.56,0.99534,0.7754995558082864,0.6179520126102347,10.1,5.0,3.18,6.345212335352063,1.9,4.73,10.0,0.32
464,9.6,0.104,0.08,0.9971,0.5732590214278375,0.6923509702765049,7.9,16.0,3.27,6.182114378301867,2.4,4.66,46.0,0.55
1200,12.5,0.078,0.4,0.98486,0.6161341888215481,0.6604035051798663,9.1,14.0,3.3,7.024398479498688,2.1,4.75,30.0,0.39
1066,9.7,0.095,0.49,0.9982,0.6211385479925888,0.3939583227027571,9.0,19.0,3.32,4.934197512646384,2.8,4.6,110.0,0.47
1183,11.1,0.06,0.01,0.9867,0.5455675452054463,0.3258144426069741,8.5,7.0,3.35,3.1645346816828988,2.1,4.58,15.0,0.865
491,9.6,0.057,0.02,0.987,0.5903988874309236,0.5748668608340053,6.6000000000000005,6.0,3.49,4.129827933065349,1.7,4.68,12.0,0.58
404,11.9,0.094,0.46,1.00664,0.7535640663995374,0.673292959406156,10.6,8.0,3.15,6.500066669302424,2.0,4.65,9.0,0.36
284,9.3,0.097,0.26,1.0076,0.3793506218491311,0.5948232803967579,8.899999999999999,9.0,3.3,6.55104832394975,2.4,4.6,31.0,0.56
1395,10.6,0.0819999999999999,0.5,0.9906,0.7923619512549614,0.6253647366372819,12.1,8.0,3.15,6.33191775756769,2.5,4.78,33.0,0.5599999999999999
10,9.1,0.0579999999999999,0.03,0.9972,0.4580330213847517,0.4347136874180754,8.1,6.0,3.39,3.630723764248128,1.7,4.33,10.0,0.905
614,10.1,0.124,0.0,1.0097,0.5584171320958293,0.4468031082528438,7.0,23.0,3.49,5.047158325226664,5.5,4.72,60.0,0.6699999999999999
75,11.0,0.088,0.24,0.99648,0.530608139718488,0.5801890417148856,7.5,29.0,3.63,6.008270741882502,2.4,4.59,68.0,0.44
85,9.9,0.06,0.03,1.00575,0.6086867804138743,0.5639450291630509,8.2,12.0,3.37,4.897134740427863,1.6,4.57,33.0,0.53
41,10.0,0.078,0.16,0.9877,0.5590802941868517,0.7875268475542463,7.6,14.0,3.53,5.389208809056486,1.7,4.7,37.0,0.6900000000000001
363,9.2,0.06,0.18,0.987,0.5446327524619639,0.5701263235167043,7.3,15.0,3.47,3.8802052273413024,1.7,4.6,39.0,0.66
374,11.1,0.075,0.4,0.98554,0.6849254528337282,0.6233024721233322,8.5,26.0,3.37,7.411458553330412,2.3,4.86,47.0,0.34
865,9.3,0.084,0.11,0.9968,0.7373703107974856,0.604226398813238,8.7,11.0,3.2,4.848546399290975,2.2,4.53,65.0,0.49
675,11.2,0.058,0.09,0.98524,0.4063645968388354,0.5230326756474235,7.0,17.0,3.44,5.972888110587697,3.8,4.52,30.0,0.7000000000000001
443,9.9,0.064,0.39,0.9976,0.6686698685782009,0.4661542174045591,10.4,8.0,3.2,5.263091979737465,1.7999999999999998,4.47,18.0,0.65
477,11.9,0.0809999999999999,0.51,0.98524,0.4501299523778864,0.7502807450361688,8.7,47.0,3.36,6.767723531869845,1.65,4.76,87.0,0.16
565,11.0,0.077,0.29,0.98645,0.5771252857215816,0.4293896626100278,7.6,28.0,3.42,3.594725679409348,2.5,4.68,70.0,0.36
715,13.4,0.104,0.68,1.007,0.5349622157075142,0.3159343796186968,10.8,8.0,3.09,5.957465841736485,4.0,4.66,23.0,0.44
752,9.6,0.083,0.31,1.00815,0.744829531827495,0.3861109995686788,9.2,21.0,3.35,4.613718210960036,2.7,4.63,97.0,0.45
696,11.6,0.088,0.13,0.9994,0.5460625096897055,0.6730497691383631,9.1,6.0,3.47,4.947341024280702,3.35,4.52,15.0,0.865
922,9.4,0.094,0.41,0.9884,0.4551694973402001,0.6212866433606996,11.0,9.0,3.11,6.322796127945411,2.1,4.67,19.0,0.42
25,10.8,0.068,0.47,0.9976,0.653945375196601,0.6797419917105598,10.7,8.0,3.21,7.256693572565077,1.7999999999999998,5.04,25.0,0.27
356,9.9,0.082,0.4,1.00834,0.6339609210233097,0.4568544457675216,10.3,15.0,3.25,7.997935310639087,2.5,4.64,50.0,0.42
1087,13.7,0.0339999999999999,0.0,0.99157,0.3312714548900592,0.2877074309218147,5.3,20.0,3.71,7.302329207331991,1.7,4.73,86.0,0.42
831,12.4,0.062,0.0,0.98352,0.4919518942776676,0.3882570823405842,6.8,23.0,3.47,5.321986723397014,1.7,4.55,27.0,0.51
14,11.2,0.047,0.45,1.00498,0.6850205894482885,0.5236242788086036,9.5,21.0,3.21,7.780392120445004,1.4,4.89,38.0,0.35
935,9.5,0.0919999999999999,0.32,1.0068,0.6308235944103422,0.3077604202995518,8.1,19.0,3.23,4.104867088733486,1.7999999999999998,4.55,143.0,0.5
1019,9.5,0.107,0.12,0.98596,0.5768822315411201,0.4711708991761969,7.9,21.0,3.19,4.767348625688773,1.6,4.49,29.0,0.4
1227,9.2,0.109,0.17,0.988,0.6291395224902165,0.6098308315601543,8.799999999999999,23.0,3.12,4.078568521039886,2.8,4.52,119.0,0.62
19,10.1,0.085,0.33,0.9984,0.440720639495944,0.8780380345115849,10.2,30.0,3.25,6.832489394268983,2.6,4.68,88.0,0.44
1021,10.1,0.073,0.66,1.0122,0.4727378226786686,0.6001160475021156,13.0,9.0,3.1,7.7835309570547855,5.7,4.73,41.0,0.605
186,11.8,0.075,0.45,1.00552,0.6892040754948661,0.6131900564232583,9.1,12.0,3.44,7.118723334331275,1.7,4.76,19.0,0.11
29,10.2,0.098,0.32,1.0079,0.5282565599961514,0.6276332256256125,9.9,24.0,3.32,5.323641554217769,2.4,4.62,91.0,0.6799999999999999
772,9.2,0.107,0.26,1.00668,0.5982795821451635,0.409701121710049,8.0,33.0,3.29,5.313160051407488,3.7,4.46,68.0,0.89
